transcript_id,chromosome,gene_id,start,mean,mean_height,var,range,skew,peak_count,peak_location,peak_prominence,peak_width,peak_left,peak_right,entropy,annotated,peak_heights,rank,true_peak
ENSMUST00000058086.6,chr2,ENSMUSG00000044863.8,152446133,0.2888889014720917,1.6071428571428572,1.805432098765432,8.0,4.465737834509543,1.0,0.0,43.0,1.9600000000000009,0,0,0.21262682366313784,152446246,43.0,0.0,False
ENSMUST00000350606.1,chr2,ENSMUSG00000138985.1,152489406,0.5872340500354767,6.714285714285714,5.408347668628339,15.0,4.136830980686351,2.0,0.0,218.0,1.9645161290322584,0,0,0.4233132408851775,152489585,218.0,1.0,False
ENSMUST00000350606.1,chr2,ENSMUSG00000138985.1,152489406,0.5872340500354767,6.714285714285714,5.408347668628339,15.0,4.136830980686351,2.0,13.0,2.0,4.920000000000002,10,14,0.4233132408851775,152489585,2.0,2.0,False
ENSMUST00000109825.8,chr2,ENSMUSG00000019188.17,152511408,1.1069182455539703,2.9444444444444446,17.391084213440923,34.0,4.839413105316905,3.0,0.0,142.0,1.9669503546099296,0,0,0.6080701165355864,152511407,142.0,1.0,False
ENSMUST00000109825.8,chr2,ENSMUSG00000019188.17,152511408,1.1069182455539703,2.9444444444444446,17.391084213440923,34.0,4.839413105316905,3.0,18.0,2.0,2.9400000000000013,16,18,0.6080701165355864,152511407,2.0,2.0,False
ENSMUST00000109825.8,chr2,ENSMUSG00000019188.17,152511408,1.1069182455539703,2.9444444444444446,17.391084213440923,34.0,4.839413105316905,3.0,33.0,1.0,1.9599999999999937,32,33,0.6080701165355864,152511407,1.0,3.0,False
ENSMUST00000368536.1,chr2,ENSMUSG00000142034.1,152538208,166.0288461446762,0.45021645021645024,7159.278014053254,211.0,-1.4124932817394646,2.0,210.0,79.0,1.9599999999999795,209,210,0.7740349826973635,152538604,79.0,1.0,False
ENSMUST00000368536.1,chr2,ENSMUSG00000142034.1,152538208,166.0288461446762,0.45021645021645024,7159.278014053254,211.0,-1.4124932817394646,2.0,3.0,19.0,2.6000000000000014,1,3,0.7740349826973635,152538604,19.0,2.0,False
ENSMUST00000109821.2,chr2,ENSMUSG00000009876.14,152596896,0.8867924511432648,3.2615384615384615,16.83624065503738,45.0,7.306727547937813,4.0,0.0,193.0,1.9600000000000009,0,0,0.5017638595953566,152597013,193.0,1.0,False
ENSMUST00000109821.2,chr2,ENSMUSG00000009876.14,152596896,0.8867924511432648,3.2615384615384615,16.83624065503738,45.0,7.306727547937813,4.0,16.0,1.0,1.9600000000000009,15,16,0.5017638595953566,152597013,1.0,2.0,False
ENSMUST00000109821.2,chr2,ENSMUSG00000009876.14,152596896,0.8867924511432648,3.2615384615384615,16.83624065503738,45.0,7.306727547937813,4.0,27.0,1.0,1.9599999999999937,26,27,0.5017638595953566,152597013,1.0,3.0,False
ENSMUST00000109821.2,chr2,ENSMUSG00000009876.14,152596896,0.8867924511432648,3.2615384615384615,16.83624065503738,45.0,7.306727547937813,4.0,44.0,1.0,1.9599999999999937,43,44,0.5017638595953566,152597013,1.0,4.0,False
ENSMUST00000319830.1,chr2,ENSMUSG00000133659.1,152621247,27.912408769130707,2.74,14.29889711758751,30.0,-4.711836540415684,3.0,29.0,119.0,1.9599999999999937,28,29,0.6700623767925037,152621025,119.0,1.0,False
ENSMUST00000319830.1,chr2,ENSMUSG00000133659.1,152621247,27.912408769130707,2.74,14.29889711758751,30.0,-4.711836540415684,3.0,16.0,2.0,1.9600000000000009,15,16,0.6700623767925037,152621025,2.0,2.0,False
ENSMUST00000319830.1,chr2,ENSMUSG00000133659.1,152621247,27.912408769130707,2.74,14.29889711758751,30.0,-4.711836540415684,3.0,0.0,1.0,1.9600000000000009,0,0,0.6700623767925037,152621025,1.0,3.0,False
ENSMUST00000287833.1,chr2,ENSMUSG00000128466.1,152672444,1.3063829839229584,2.5824175824175826,34.10187415119962,71.0,8.115096648668953,4.0,0.0,210.0,1.9600000000000009,0,0,0.6341262105712758,152672695,210.0,1.0,False
ENSMUST00000287833.1,chr2,ENSMUSG00000128466.1,152672444,1.3063829839229584,2.5824175824175826,34.10187415119962,71.0,8.115096648668953,4.0,12.0,1.0,1.9600000000000009,11,12,0.6341262105712758,152672695,2.0,2.0,False
ENSMUST00000287833.1,chr2,ENSMUSG00000128466.1,152672444,1.3063829839229584,2.5824175824175826,34.10187415119962,71.0,8.115096648668953,4.0,31.0,1.0,1.9599999999999937,30,31,0.6341262105712758,152672695,1.0,3.0,False
ENSMUST00000287833.1,chr2,ENSMUSG00000128466.1,152672444,1.3063829839229584,2.5824175824175826,34.10187415119962,71.0,8.115096648668953,4.0,70.0,1.0,1.960000000000008,69,70,0.6341262105712758,152672695,1.0,4.0,False
ENSMUST00000140436.2,chr2,ENSMUSG00000007659.19,152672292,5.787671238183975,4.866666666666666,0.8932726590354662,10.0,-3.460339302096316,1.0,6.0,135.0,1.9600000000000009,5,6,0.3546102783345339,152672231,135.0,0.0,False
ENSMUST00000178997.8,chr2,ENSMUSG00000027469.17,152689779,0.6756756901741028,1.0571428571428572,6.81373265157049,15.0,4.19485832642253,2.0,0.0,34.0,1.9600000000000009,0,0,0.37047851164558954,152689883,34.0,1.0,False
ENSMUST00000178997.8,chr2,ENSMUSG00000027469.17,152689779,0.6756756901741028,1.0571428571428572,6.81373265157049,15.0,4.19485832642253,2.0,14.0,1.0,1.9600000000000009,13,14,0.37047851164558954,152689883,1.0,2.0,False
ENSMUST00000355288.1,chr2,ENSMUSG00000089898.4,152831247,542.7228464484215,0.36129905277401897,92959.19659414495,719.0,-1.1719821148193104,4.0,718.0,189.0,1.9652127659575171,717,718,1.1410810686763972,152832136,189.0,1.0,False
ENSMUST00000355288.1,chr2,ENSMUSG00000089898.4,152831247,542.7228464484215,0.36129905277401897,92959.19659414495,719.0,-1.1719821148193104,4.0,12.0,45.0,7.530000000000001,5,12,1.1410810686763972,152832136,45.0,2.0,False
ENSMUST00000355288.1,chr2,ENSMUSG00000089898.4,152831247,542.7228464484215,0.36129905277401897,92959.19659414495,719.0,-1.1719821148193104,4.0,702.0,2.0,2.9400000000000546,701,703,1.1410810686763972,152832136,2.0,3.0,False
ENSMUST00000355288.1,chr2,ENSMUSG00000089898.4,152831247,542.7228464484215,0.36129905277401897,92959.19659414495,719.0,-1.1719821148193104,4.0,2.0,1.0,1.9600000000000009,1,2,1.1410810686763972,152832136,1.0,4.0,False
ENSMUST00000028972.9,chr2,ENSMUSG00000027472.15,152857320,26.451612889766693,1.9375,9.49497051682276,28.0,-7.2698153114439705,3.0,27.0,88.0,1.9599999999999937,26,27,0.2810733207317284,152857348,88.0,1.0,False
ENSMUST00000028972.9,chr2,ENSMUSG00000027472.15,152857320,26.451612889766693,1.9375,9.49497051682276,28.0,-7.2698153114439705,3.0,0.0,1.0,1.9600000000000009,0,0,0.2810733207317284,152857348,1.0,2.0,False
ENSMUST00000028972.9,chr2,ENSMUSG00000027472.15,152857320,26.451612889766693,1.9375,9.49497051682276,28.0,-7.2698153114439705,3.0,17.0,1.0,1.9600000000000009,16,17,0.2810733207317284,152857348,1.0,3.0,False
ENSMUST00000346210.1,chr2,ENSMUSG00000138170.1,153004072,18.07586207985878,3.625,9.214934601664686,20.0,-3.7704287277690836,2.0,19.0,129.0,1.9600000000000009,18,19,0.6149338968541243,153004046,129.0,1.0,False
ENSMUST00000346210.1,chr2,ENSMUSG00000138170.1,153004072,18.07586207985878,3.625,9.214934601664686,20.0,-3.7704287277690836,2.0,9.0,2.0,8.96,8,16,0.6149338968541243,153004046,2.0,2.0,False
ENSMUST00000346502.1,chr2,ENSMUSG00000138252.1,153003247,25.07291665673256,2.0425531914893615,14.192599826388886,27.0,-4.647081911322899,3.0,26.0,89.0,1.9599999999999937,25,26,0.388567657433666,153003430,89.0,1.0,False
ENSMUST00000346502.1,chr2,ENSMUSG00000138252.1,153003247,25.07291665673256,2.0425531914893615,14.192599826388886,27.0,-4.647081911322899,3.0,12.0,2.0,2.9400000000000013,10,12,0.388567657433666,153003430,2.0,2.0,False
ENSMUST00000346502.1,chr2,ENSMUSG00000138252.1,153003247,25.07291665673256,2.0425531914893615,14.192599826388886,27.0,-4.647081911322899,3.0,0.0,1.0,1.9600000000000009,0,0,0.388567657433666,153003430,1.0,3.0,False
ENSMUST00000089027.3,chr2,ENSMUSG00000068040.11,153003223,1.7333333194255829,0.375,24.328888888888887,20.0,2.903447253516409,2.0,0.0,13.0,1.9600000000000009,0,0,0.48509409130221154,153003222,13.0,1.0,False
ENSMUST00000089027.3,chr2,ENSMUSG00000068040.11,153003223,1.7333333194255829,0.375,24.328888888888887,20.0,2.903447253516409,2.0,19.0,1.0,1.9600000000000009,18,19,0.48509409130221154,153003222,1.0,2.0,False
ENSMUST00000099194.4,chr2,ENSMUSG00000074671.7,153066921,0.0,0.047619047619047616,0.0,1.0,,1.0,0.0,1.0,1.9600000000000009,0,0,0.0,153067362,1.0,0.0,False
ENSMUST00000099192.10,chr2,ENSMUSG00000046020.14,153083471,0.9144144058227539,4.188679245283019,15.096278711143576,33.0,5.3649839989784285,4.0,0.0,204.0,1.9600000000000009,0,0,0.49077802967092937,153083470,204.0,1.0,False
ENSMUST00000099192.10,chr2,ENSMUSG00000046020.14,153083471,0.9144144058227539,4.188679245283019,15.096278711143576,33.0,5.3649839989784285,4.0,11.0,2.0,1.9600000000000009,10,11,0.49077802967092937,153083470,2.0,2.0,False
ENSMUST00000099192.10,chr2,ENSMUSG00000046020.14,153083471,0.9144144058227539,4.188679245283019,15.096278711143576,33.0,5.3649839989784285,4.0,21.0,1.0,1.9600000000000009,20,21,0.49077802967092937,153083470,1.0,3.0,False
ENSMUST00000099192.10,chr2,ENSMUSG00000046020.14,153083471,0.9144144058227539,4.188679245283019,15.096278711143576,33.0,5.3649839989784285,4.0,32.0,1.0,1.9599999999999937,31,32,0.49077802967092937,153083470,1.0,4.0,False
ENSMUST00000152390.2,chr2,ENSMUSG00000046020.14,153099315,0.4428904354572296,9.326086956521738,5.099885351633603,26.0,6.903688970984902,3.0,0.0,405.0,1.9600000000000009,0,0,0.35022303310873615,153099491,405.0,1.0,False
ENSMUST00000152390.2,chr2,ENSMUSG00000046020.14,153099315,0.4428904354572296,9.326086956521738,5.099885351633603,26.0,6.903688970984902,3.0,12.0,1.0,1.9600000000000009,11,12,0.35022303310873615,153099491,1.0,2.0,False
ENSMUST00000152390.2,chr2,ENSMUSG00000046020.14,153099315,0.4428904354572296,9.326086956521738,5.099885351633603,26.0,6.903688970984902,3.0,25.0,1.0,1.9599999999999937,24,25,0.35022303310873615,153099491,1.0,3.0,False
ENSMUST00000123487.2,chr2,ENSMUSG00000046020.14,153099402,1.0625,0.47058823529411764,10.43359375,14.0,3.170646716547524,2.0,0.0,14.0,1.9600000000000009,0,0,0.4634135588264299,153099401,14.0,1.0,False
ENSMUST00000123487.2,chr2,ENSMUSG00000046020.14,153099402,1.0625,0.47058823529411764,10.43359375,14.0,3.170646716547524,2.0,13.0,1.0,1.9600000000000009,12,13,0.4634135588264299,153099401,1.0,2.0,False
ENSMUST00000327488.1,chr2,ENSMUSG00000134889.1,153105340,32.212328761816025,2.7037037037037037,14.934368549446418,34.0,-6.3448675279191935,3.0,33.0,135.0,1.9599999999999937,32,33,0.43841217341855654,153105160,135.0,1.0,False
ENSMUST00000327488.1,chr2,ENSMUSG00000134889.1,153105340,32.212328761816025,2.7037037037037037,14.934368549446418,34.0,-6.3448675279191935,3.0,0.0,1.0,1.9600000000000009,0,0,0.43841217341855654,153105160,1.0,2.0,False
ENSMUST00000327488.1,chr2,ENSMUSG00000134889.1,153105340,32.212328761816025,2.7037037037037037,14.934368549446418,34.0,-6.3448675279191935,3.0,12.0,1.0,1.9600000000000009,11,12,0.43841217341855654,153105160,1.0,3.0,False
ENSMUST00000327489.1,chr2,ENSMUSG00000134889.1,153105267,21.75862067937851,3.267605633802817,23.364149821640908,51.0,1.6626438868149482,5.0,22.0,194.0,1.9599999999999973,21,22,0.8733175591281277,153105140,194.0,1.0,False
ENSMUST00000327489.1,chr2,ENSMUSG00000134889.1,153105267,21.75862067937851,3.267605633802817,23.364149821640908,51.0,1.6626438868149482,5.0,36.0,5.0,1.9599999999999937,35,36,0.8733175591281277,153105140,5.0,2.0,False
ENSMUST00000327489.1,chr2,ENSMUSG00000134889.1,153105267,21.75862067937851,3.267605633802817,23.364149821640908,51.0,1.6626438868149482,5.0,12.0,2.0,3.960000000000001,9,12,0.8733175591281277,153105140,2.0,3.0,False
ENSMUST00000327489.1,chr2,ENSMUSG00000134889.1,153105267,21.75862067937851,3.267605633802817,23.364149821640908,51.0,1.6626438868149482,5.0,50.0,2.0,1.9599999999999937,49,50,0.8733175591281277,153105140,2.0,4.0,False
ENSMUST00000327489.1,chr2,ENSMUSG00000134889.1,153105267,21.75862067937851,3.267605633802817,23.364149821640908,51.0,1.6626438868149482,5.0,0.0,1.0,1.9600000000000009,0,0,0.8733175591281277,153105140,1.0,5.0,False
ENSMUST00000274388.1,chr2,ENSMUSG00000126098.1,153134514,12.66666665673256,0.075,80.22222222222223,20.0,,2.0,19.0,2.0,1.9600000000000009,18,19,0.6365141682948128,153134297,2.0,1.0,False
ENSMUST00000274388.1,chr2,ENSMUSG00000126098.1,153134514,12.66666665673256,0.075,80.22222222222223,20.0,,2.0,0.0,1.0,1.9600000000000009,0,0,0.6365141682948128,153134297,1.0,2.0,False
ENSMUST00000109784.2,chr2,ENSMUSG00000061411.13,153286639,3.416666656732559,0.48,1.7430555555555554,5.0,-1.883524311770373,1.0,4.0,10.0,1.9600000000000009,3,4,0.5660857389596289,153286400,10.0,0.0,False
ENSMUST00000325479.1,chr2,ENSMUSG00000134581.1,153385427,1.1333333253860474,2.6666666666666665,14.565555555555557,25.0,3.9819724166302284,3.0,0.0,107.0,1.9600000000000009,0,0,0.597781126034848,153385557,107.0,1.0,False
ENSMUST00000325479.1,chr2,ENSMUSG00000134581.1,153385427,1.1333333253860474,2.6666666666666665,14.565555555555557,25.0,3.9819724166302284,3.0,13.0,1.0,1.9600000000000009,12,13,0.597781126034848,153385557,1.0,2.0,False
ENSMUST00000325479.1,chr2,ENSMUSG00000134581.1,153385427,1.1333333253860474,2.6666666666666665,14.565555555555557,25.0,3.9819724166302284,3.0,24.0,1.0,1.9599999999999937,23,24,0.597781126034848,153385557,1.0,3.0,False
ENSMUST00000324368.1,chr2,ENSMUSG00000134423.1,153388865,0.38461539149284363,1.3448275862068966,2.749506903353057,9.0,4.100269691400848,1.0,0.0,37.0,1.9600000000000009,0,0,0.23781901105692071,153389155,37.0,0.0,False
ENSMUST00000109782.2,chr2,ENSMUSG00000056941.18,153474646,13.578947365283966,3.257142857142857,3.9981532779316717,15.0,-5.78443984333824,2.0,14.0,107.0,1.9600000000000009,13,14,0.3138162697034109,153474661,107.0,1.0,False
ENSMUST00000109782.2,chr2,ENSMUSG00000056941.18,153474646,13.578947365283966,3.257142857142857,3.9981532779316717,15.0,-5.78443984333824,2.0,0.0,2.0,1.9600000000000009,0,0,0.3138162697034109,153474661,2.0,2.0,False
ENSMUST00000103150.10,chr2,ENSMUSG00000027478.16,153491374,1.1119047701358795,8.076923076923077,13.623191609977324,32.0,4.504133878018616,3.0,0.0,366.0,1.9600000000000009,0,0,0.7047349482888952,153491373,366.0,1.0,False
ENSMUST00000103150.10,chr2,ENSMUSG00000027478.16,153491374,1.1119047701358795,8.076923076923077,13.623191609977324,32.0,4.504133878018616,3.0,17.0,1.0,1.4699999999999989,16,17,0.7047349482888952,153491373,2.0,2.0,False
ENSMUST00000103150.10,chr2,ENSMUSG00000027478.16,153491374,1.1119047701358795,8.076923076923077,13.623191609977324,32.0,4.504133878018616,3.0,31.0,1.0,1.9599999999999937,30,31,0.7047349482888952,153491373,1.0,3.0,False
ENSMUST00000056495.14,chr2,ENSMUSG00000027478.16,153491374,0.730886846780777,7.975609756097561,6.93675242450598,21.0,4.508977591894006,2.0,0.0,295.0,1.9600000000000009,0,0,0.5427256372944063,153491373,295.0,1.0,False
ENSMUST00000056495.14,chr2,ENSMUSG00000027478.16,153491374,0.730886846780777,7.975609756097561,6.93675242450598,21.0,4.508977591894006,2.0,11.0,3.0,4.939999999999998,8,12,0.5427256372944063,153491373,3.0,2.0,False
ENSMUST00000109772.8,chr2,ENSMUSG00000027478.16,153491374,0.8089430928230286,6.3076923076923075,6.821220834159562,19.0,3.8261865790840965,2.0,0.0,218.0,1.9600000000000009,0,0,0.6234801691344783,153491373,218.0,1.0,False
ENSMUST00000109772.8,chr2,ENSMUSG00000027478.16,153491374,0.8089430928230286,6.3076923076923075,6.821220834159562,19.0,3.8261865790840965,2.0,18.0,1.0,1.9600000000000009,17,18,0.6234801691344783,153491373,1.0,2.0,False
ENSMUST00000109774.9,chr2,ENSMUSG00000027478.16,153491374,0.5454545319080353,0.4074074074074074,2.975206611570248,7.0,2.8460499177123455,1.0,0.0,10.0,1.9600000000000009,0,0,0.30463609734923813,153491372,10.0,0.0,False
ENSMUST00000119996.3,chr2,ENSMUSG00000082079.3,153538432,1.275132268667221,2.52,23.511603818482126,55.0,7.5144966539681,3.0,0.0,164.0,1.9600000000000009,0,0,0.6848990461233911,153538571,164.0,1.0,False
ENSMUST00000119996.3,chr2,ENSMUSG00000082079.3,153538432,1.275132268667221,2.52,23.511603818482126,55.0,7.5144966539681,3.0,14.0,2.0,2.9400000000000013,13,15,0.6848990461233911,153538571,2.0,2.0,False
ENSMUST00000119996.3,chr2,ENSMUSG00000082079.3,153538432,1.275132268667221,2.52,23.511603818482126,55.0,7.5144966539681,3.0,54.0,1.0,1.9600000000000009,53,54,0.6848990461233911,153538571,1.0,3.0,False
ENSMUST00000028981.9,chr2,ENSMUSG00000027479.15,153582950,0.5789473652839661,3.8,8.054293628808864,30.0,6.993522103377243,3.0,0.0,177.0,1.9600000000000009,0,0,0.4104393806457096,153583193,177.0,1.0,False
ENSMUST00000028981.9,chr2,ENSMUSG00000027479.15,153582950,0.5789473652839661,3.8,8.054293628808864,30.0,6.993522103377243,3.0,16.0,1.0,1.9600000000000009,15,16,0.4104393806457096,153583193,1.0,2.0,False
ENSMUST00000028981.9,chr2,ENSMUSG00000027479.15,153582950,0.5789473652839661,3.8,8.054293628808864,30.0,6.993522103377243,3.0,29.0,1.0,1.9599999999999937,28,29,0.4104393806457096,153583193,1.0,3.0,False
ENSMUST00000126656.4,chr2,ENSMUSG00000044083.13,153621601,0.4965277910232544,7.783783783783784,4.333321277006172,17.0,4.9357976958880405,2.0,0.0,268.0,1.9600000000000009,0,0,0.3843999854094284,153621850,268.0,1.0,False
ENSMUST00000126656.4,chr2,ENSMUSG00000044083.13,153621601,0.4965277910232544,7.783783783783784,4.333321277006172,17.0,4.9357976958880405,2.0,16.0,2.0,1.9600000000000009,15,16,0.3843999854094284,153621850,2.0,2.0,False
ENSMUST00000028983.3,chr2,ENSMUSG00000027481.3,153716851,4.804878056049347,6.833333333333333,9.690924714125188,34.0,5.429917533218634,3.0,4.0,331.0,1.9629696969696973,3,4,0.5844390479496058,153716964,331.0,1.0,False
ENSMUST00000028983.3,chr2,ENSMUSG00000027481.3,153716851,4.804878056049347,6.833333333333333,9.690924714125188,34.0,5.429917533218634,3.0,15.0,4.0,4.900000000000002,14,18,0.5844390479496058,153716964,4.0,2.0,False
ENSMUST00000028983.3,chr2,ENSMUSG00000027481.3,153716851,4.804878056049347,6.833333333333333,9.690924714125188,34.0,5.429917533218634,3.0,32.0,1.0,2.9599999999999937,31,33,0.5844390479496058,153716964,1.0,3.0,False
ENSMUST00000088950.8,chr2,ENSMUSG00000068008.9,153759968,0.800000011920929,2.3863636363636362,10.464761904761904,24.0,4.769428126523782,3.0,0.0,97.0,1.9600000000000009,0,0,0.4145959761008755,153760149,97.0,1.0,False
ENSMUST00000088950.8,chr2,ENSMUSG00000068008.9,153759968,0.800000011920929,2.3863636363636362,10.464761904761904,24.0,4.769428126523782,3.0,13.0,1.0,1.9600000000000009,12,13,0.4145959761008755,153760149,1.0,2.0,False
ENSMUST00000088950.8,chr2,ENSMUSG00000068008.9,153759968,0.800000011920929,2.3863636363636362,10.464761904761904,24.0,4.769428126523782,3.0,23.0,1.0,1.9599999999999937,22,23,0.4145959761008755,153760149,1.0,3.0,False
ENSMUST00000109759.9,chr2,ENSMUSG00000074665.12,153782584,0.0,0.5714285714285714,0.0,1.0,,1.0,0.0,12.0,1.9600000000000009,0,0,0.0,153782781,12.0,0.0,False
ENSMUST00000238877.2,chr2,ENSMUSG00000118490.2,153891538,0.4841269850730896,3.073170731707317,5.202128999748047,21.0,6.185077843801385,2.0,0.0,118.0,1.9600000000000009,0,0,0.34649322116426984,153891608,118.0,1.0,False
ENSMUST00000238877.2,chr2,ENSMUSG00000118490.2,153891538,0.4841269850730896,3.073170731707317,5.202128999748047,21.0,6.185077843801385,2.0,20.0,1.0,1.9600000000000009,19,20,0.34649322116426984,153891608,1.0,2.0,False
ENSMUST00000028985.8,chr2,ENSMUSG00000027483.8,153984747,6.605095535516739,0.16526315789473683,5461.423668302974,930.0,12.384295752693989,3.0,0.0,143.0,1.9600000000000009,0,0,0.5061253381235249,153984799,143.0,1.0,False
ENSMUST00000028985.8,chr2,ENSMUSG00000027483.8,153984747,6.605095535516739,0.16526315789473683,5461.423668302974,930.0,12.384295752693989,3.0,18.0,1.0,2.960000000000001,17,19,0.5061253381235249,153984799,1.0,2.0,False
ENSMUST00000028985.8,chr2,ENSMUSG00000027483.8,153984747,6.605095535516739,0.16526315789473683,5461.423668302974,930.0,12.384295752693989,3.0,929.0,1.0,1.9600000000000364,928,929,0.5061253381235249,153984799,1.0,3.0,False
ENSMUST00000081816.11,chr2,ENSMUSG00000027485.16,154032694,1.377551019191742,2.2790697674418605,19.745210329029568,23.0,3.253156181916456,3.0,0.0,88.0,1.9600000000000009,0,0,0.5645017677105497,154032737,88.0,1.0,False
ENSMUST00000081816.11,chr2,ENSMUSG00000027485.16,154032694,1.377551019191742,2.2790697674418605,19.745210329029568,23.0,3.253156181916456,3.0,12.0,1.0,2.960000000000001,11,13,0.5645017677105497,154032737,1.0,2.0,False
ENSMUST00000081816.11,chr2,ENSMUSG00000027485.16,154032694,1.377551019191742,2.2790697674418605,19.745210329029568,23.0,3.253156181916456,3.0,22.0,1.0,1.9599999999999973,21,22,0.5645017677105497,154032737,1.0,3.0,False
ENSMUST00000109731.8,chr2,ENSMUSG00000027487.12,154215044,21.719101130962372,3.9555555555555557,3.887387956066153,25.0,-8.49448654338146,2.0,22.0,169.0,1.9717365269461062,21,22,0.2956853955491683,154214931,169.0,1.0,False
ENSMUST00000109731.8,chr2,ENSMUSG00000027487.12,154215044,21.719101130962372,3.9555555555555557,3.887387956066153,25.0,-8.49448654338146,2.0,0.0,1.0,1.9600000000000009,0,0,0.2956853955491683,154214931,1.0,2.0,False
ENSMUST00000293390.1,chr2,ENSMUSG00000129388.1,154263462,17.262857139110565,4.487179487179487,8.913763265306123,19.0,-4.224224863621163,2.0,18.0,163.0,1.9600000000000009,17,18,0.38863477291790366,154263376,163.0,1.0,False
ENSMUST00000293390.1,chr2,ENSMUSG00000129388.1,154263462,17.262857139110565,4.487179487179487,8.913763265306123,19.0,-4.224224863621163,2.0,6.0,2.0,2.9400000000000013,5,7,0.38863477291790366,154263376,2.0,2.0,False
ENSMUST00000109709.4,chr2,ENSMUSG00000038523.11,154390648,0.1818181872367859,2.2758620689655173,1.1790633608815426,9.0,6.30965310760995,1.0,0.0,64.0,1.9600000000000009,0,0,0.15679841876856188,154390846,64.0,0.0,False
ENSMUST00000153208.3,chr2,ENSMUSG00000085483.3,154476357,55.9863945543766,5.653846153846154,18.593919200333197,58.0,-7.103599814759081,4.0,57.0,402.0,1.960000000000008,56,57,0.5265670551689429,154476210,402.0,1.0,False
ENSMUST00000153208.3,chr2,ENSMUSG00000085483.3,154476357,55.9863945543766,5.653846153846154,18.593919200333197,58.0,-7.103599814759081,4.0,45.0,3.0,4.949999999999996,41,45,0.5265670551689429,154476210,3.0,2.0,False
ENSMUST00000153208.3,chr2,ENSMUSG00000085483.3,154476357,55.9863945543766,5.653846153846154,18.593919200333197,58.0,-7.103599814759081,4.0,0.0,1.0,1.9600000000000009,0,0,0.5265670551689429,154476210,1.0,3.0,False
ENSMUST00000153208.3,chr2,ENSMUSG00000085483.3,154476357,55.9863945543766,5.653846153846154,18.593919200333197,58.0,-7.103599814759081,4.0,30.0,1.0,1.9599999999999937,29,30,0.5265670551689429,154476210,1.0,4.0,False
ENSMUST00000304297.1,chr2,ENSMUSG00000131149.1,154493088,0.0,0.6190476190476191,0.0,1.0,,1.0,0.0,13.0,1.9600000000000009,0,0,0.0,154492836,13.0,0.0,False
ENSMUST00000119057.2,chr2,ENSMUSG00000082064.4,154545685,1.0,0.125,2.0,4.0,,1.0,0.0,2.0,1.9600000000000009,0,0,0.6365141682948128,154545728,2.0,0.0,False
ENSMUST00000315835.1,chr2,ENSMUSG00000133088.1,154591026,0.7142857015132904,4.052631578947368,6.801484230055659,18.0,4.12474379518485,2.0,0.0,140.0,1.9600000000000009,0,0,0.5051450390789103,154590977,140.0,1.0,False
ENSMUST00000315835.1,chr2,ENSMUSG00000133088.1,154591026,0.7142857015132904,4.052631578947368,6.801484230055659,18.0,4.12474379518485,2.0,17.0,1.0,1.9600000000000009,16,17,0.5051450390789103,154590977,1.0,2.0,False
ENSMUST00000315834.1,chr2,ENSMUSG00000133088.1,154591712,0.8245614171028137,5.066666666666666,8.355186211141891,25.0,4.58807539234099,3.0,0.0,203.0,1.9600000000000009,0,0,0.598041053487856,154591874,203.0,1.0,False
ENSMUST00000315834.1,chr2,ENSMUSG00000133088.1,154591712,0.8245614171028137,5.066666666666666,8.355186211141891,25.0,4.58807539234099,3.0,12.0,3.0,4.920000000000002,8,12,0.598041053487856,154591874,3.0,2.0,False
ENSMUST00000315834.1,chr2,ENSMUSG00000133088.1,154591712,0.8245614171028137,5.066666666666666,8.355186211141891,25.0,4.58807539234099,3.0,24.0,1.0,1.9599999999999937,23,24,0.598041053487856,154591874,1.0,3.0,False
ENSMUST00000315853.1,chr2,ENSMUSG00000133088.1,154591756,1.6818181872367859,1.434782608695652,23.30785123966942,26.0,3.4097833989035156,3.0,0.0,55.0,1.9600000000000009,0,0,0.7582645787532436,154591880,55.0,1.0,False
ENSMUST00000315853.1,chr2,ENSMUSG00000133088.1,154591756,1.6818181872367859,1.434782608695652,23.30785123966942,26.0,3.4097833989035156,3.0,14.0,2.0,1.9600000000000009,13,14,0.7582645787532436,154591880,2.0,2.0,False
ENSMUST00000315853.1,chr2,ENSMUSG00000133088.1,154591756,1.6818181872367859,1.434782608695652,23.30785123966942,26.0,3.4097833989035156,3.0,25.0,1.0,1.9599999999999937,24,25,0.7582645787532436,154591880,1.0,3.0,False
ENSMUST00000130870.2,chr2,ENSMUSG00000084897.2,154859993,8151.4000000059605,0.004519774011299435,5387481.940000002,8830.0,-3.227112430570185,3.0,8809.0,21.0,2.5599999999994907,8808,8810,1.5505216958962456,154860185,21.0,1.0,False
ENSMUST00000130870.2,chr2,ENSMUSG00000084897.2,154859993,8151.4000000059605,0.004519774011299435,5387481.940000002,8830.0,-3.227112430570185,3.0,0.0,3.0,1.9600000000000009,0,0,1.5505216958962456,154860185,3.0,2.0,False
ENSMUST00000130870.2,chr2,ENSMUSG00000084897.2,154859993,8151.4000000059605,0.004519774011299435,5387481.940000002,8830.0,-3.227112430570185,3.0,8825.0,2.0,1.9599999999991269,8824,8825,1.5505216958962456,154860185,2.0,3.0,False
ENSMUST00000373401.1,chr2,ENSMUSG00000142814.1,154892616,17.416129022836685,7.948717948717949,5.268772112382933,19.0,-4.532394475862813,2.0,18.0,287.0,1.9600000000000009,17,18,0.41823829356283193,154892720,287.0,1.0,False
